Term	Ont	N	DE	P.DE	FDR	ratio
GO:0005004	GPI-linked ephrin receptor activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0022839	monoatomic ion-gated channel activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0016417	S-acyltransferase activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0016004	phospholipase activator activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0022840	leak channel activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0022842	narrow pore channel activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0140612	DNA damage sensor activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0140664	ATP-dependent DNA damage sensor activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0008373	sialyltransferase activity	MF	6	1	0.520390964088883	1	0.166666666666667
GO:0010970	transport along microtubule	BP	50	6	0.523441003226777	1	0.12
GO:0007165	signal transduction	BP	1338	154	0.524038881015018	1	0.115097159940209
GO:0019221	cytokine-mediated signaling pathway	BP	94	11	0.526661406951196	1	0.117021276595745
GO:0048588	developmental cell growth	BP	94	11	0.526661406951196	1	0.117021276595745
GO:0060041	retina development in camera-type eye	BP	59	7	0.527811038223049	1	0.11864406779661
GO:0099106	ion channel regulator activity	MF	59	7	0.527811038223049	1	0.11864406779661
GO:0031175	neuron projection development	BP	417	48	0.527889026937817	1	0.115107913669065
GO:0090307	mitotic spindle assembly	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0051298	centrosome duplication	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0009409	response to cold	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0006111	regulation of gluconeogenesis	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0045005	DNA-templated DNA replication maintenance of fidelity	BP	15	2	0.529418605304109	1	0.133333333333333
GO:1901889	negative regulation of cell junction assembly	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0099563	modification of synaptic structure	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0002312	B cell activation involved in immune response	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0042461	photoreceptor cell development	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0051346	negative regulation of hydrolase activity	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0032755	positive regulation of interleukin-6 production	BP	15	2	0.529418605304109	1	0.133333333333333
GO:2001259	positive regulation of cation channel activity	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0090205	positive regulation of cholesterol metabolic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0010893	positive regulation of steroid biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0002534	cytokine production involved in inflammatory response	BP	15	2	0.529418605304109	1	0.133333333333333
GO:1900015	regulation of cytokine production involved in inflammatory response	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0009309	amine biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0042401	biogenic amine biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:1905710	positive regulation of membrane permeability	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0006023	aminoglycan biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0006024	glycosaminoglycan biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0021697	cerebellar cortex formation	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0001964	startle response	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0003171	atrioventricular valve development	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0030501	positive regulation of bone mineralization	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0042181	ketone biosynthetic process	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0051602	response to electrical stimulus	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0002762	negative regulation of myeloid leukocyte differentiation	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0032732	positive regulation of interleukin-1 production	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0048278	vesicle docking	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0031338	regulation of vesicle fusion	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0048499	synaptic vesicle membrane organization	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0050881	musculoskeletal movement	BP	15	2	0.529418605304109	1	0.133333333333333
GO:0031201	SNARE complex	CC	15	2	0.529418605304109	1	0.133333333333333
GO:0045499	chemorepellent activity	MF	15	2	0.529418605304109	1	0.133333333333333
GO:0050661	NADP binding	MF	15	2	0.529418605304109	1	0.133333333333333
GO:0038024	cargo receptor activity	MF	15	2	0.529418605304109	1	0.133333333333333
GO:0015849	organic acid transport	BP	103	12	0.530174268697103	1	0.116504854368932
GO:0046942	carboxylic acid transport	BP	103	12	0.530174268697103	1	0.116504854368932
GO:0051258	protein polymerization	BP	68	8	0.531700511228918	1	0.117647058823529
GO:0005802	trans-Golgi network	CC	68	8	0.531700511228918	1	0.117647058823529
GO:0141108	transporter regulator activity	MF	68	8	0.531700511228918	1	0.117647058823529
GO:0050000	chromosome localization	BP	24	3	0.533847540861849	1	0.125
GO:0043113	receptor clustering	BP	24	3	0.533847540861849	1	0.125
GO:0098815	modulation of excitatory postsynaptic potential	BP	24	3	0.533847540861849	1	0.125
GO:0045453	bone resorption	BP	24	3	0.533847540861849	1	0.125
GO:0003179	heart valve morphogenesis	BP	24	3	0.533847540861849	1	0.125
GO:0001906	cell killing	BP	24	3	0.533847540861849	1	0.125
GO:0005798	Golgi-associated vesicle	CC	24	3	0.533847540861849	1	0.125
GO:0001540	amyloid-beta binding	MF	24	3	0.533847540861849	1	0.125
GO:0031514	motile cilium	CC	77	9	0.535233433467746	1	0.116883116883117
GO:0010827	regulation of D-glucose transmembrane transport	BP	33	4	0.537455327630975	1	0.121212121212121
GO:0120162	positive regulation of cold-induced thermogenesis	BP	33	4	0.537455327630975	1	0.121212121212121
GO:0043414	macromolecule methylation	BP	33	4	0.537455327630975	1	0.121212121212121
GO:0007338	single fertilization	BP	33	4	0.537455327630975	1	0.121212121212121
GO:0008645	hexose transmembrane transport	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0015749	monosaccharide transmembrane transport	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0062014	negative regulation of small molecule metabolic process	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0009166	nucleotide catabolic process	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0031960	response to corticosteroid	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0006941	striated muscle contraction	BP	42	5	0.540678221035593	1	0.119047619047619
GO:0031623	receptor internalization	BP	51	6	0.543647378814951	1	0.117647058823529
GO:0007517	muscle organ development	BP	104	12	0.544378359409423	1	0.115384615384615
GO:1904951	positive regulation of establishment of protein localization	BP	87	10	0.553932126400095	1	0.114942528735632
GO:0031012	extracellular matrix	CC	96	11	0.556224129683651	1	0.114583333333333
GO:0007507	heart development	BP	193	22	0.556670393969113	1	0.113989637305699
GO:1905954	positive regulation of lipid localization	BP	34	4	0.561991694282114	1	0.117647058823529
GO:0008593	regulation of Notch signaling pathway	BP	34	4	0.561991694282114	1	0.117647058823529
GO:0021766	hippocampus development	BP	34	4	0.561991694282114	1	0.117647058823529
GO:0061134	peptidase regulator activity	MF	34	4	0.561991694282114	1	0.117647058823529
GO:0005901	caveola	CC	43	5	0.562482877801327	1	0.116279069767442
GO:0141156	cAMP/PKA signal transduction	BP	25	3	0.562501041736589	1	0.12
GO:0140053	mitochondrial gene expression	BP	25	3	0.562501041736589	1	0.12
GO:0050919	negative chemotaxis	BP	25	3	0.562501041736589	1	0.12
GO:1902893	regulation of miRNA transcription	BP	25	3	0.562501041736589	1	0.12
GO:1904019	epithelial cell apoptotic process	BP	25	3	0.562501041736589	1	0.12
GO:0021695	cerebellar cortex development	BP	25	3	0.562501041736589	1	0.12
GO:0001708	cell fate specification	BP	25	3	0.562501041736589	1	0.12
GO:1990845	adaptive thermogenesis	BP	52	6	0.563470100975974	1	0.115384615384615
GO:0002366	leukocyte activation involved in immune response	BP	52	6	0.563470100975974	1	0.115384615384615
GO:0048284	organelle fusion	BP	52	6	0.563470100975974	1	0.115384615384615
GO:0030307	positive regulation of cell growth	BP	52	6	0.563470100975974	1	0.115384615384615
GO:0048786	presynaptic active zone	CC	52	6	0.563470100975974	1	0.115384615384615
GO:0030902	hindbrain development	BP	61	7	0.564725567669832	1	0.114754098360656
GO:0007623	circadian rhythm	BP	61	7	0.564725567669832	1	0.114754098360656
GO:0043543	protein acylation	BP	16	2	0.565368048620325	1	0.125
GO:0046503	glycerolipid catabolic process	BP	16	2	0.565368048620325	1	0.125
GO:0046839	phospholipid dephosphorylation	BP	16	2	0.565368048620325	1	0.125
GO:0010907	positive regulation of glucose metabolic process	BP	16	2	0.565368048620325	1	0.125
GO:0061045	negative regulation of wound healing	BP	16	2	0.565368048620325	1	0.125
GO:1902305	regulation of sodium ion transmembrane transport	BP	16	2	0.565368048620325	1	0.125
GO:0006858	extracellular transport	BP	16	2	0.565368048620325	1	0.125
GO:0032965	regulation of collagen biosynthetic process	BP	16	2	0.565368048620325	1	0.125
GO:0060390	regulation of SMAD protein signal transduction	BP	16	2	0.565368048620325	1	0.125
GO:0048011	neurotrophin TRK receptor signaling pathway	BP	16	2	0.565368048620325	1	0.125
GO:0007492	endoderm development	BP	16	2	0.565368048620325	1	0.125
GO:1905314	semi-lunar valve development	BP	16	2	0.565368048620325	1	0.125
GO:0048668	collateral sprouting	BP	16	2	0.565368048620325	1	0.125
GO:0055008	cardiac muscle tissue morphogenesis	BP	16	2	0.565368048620325	1	0.125
GO:0016082	synaptic vesicle priming	BP	16	2	0.565368048620325	1	0.125
GO:0005771	multivesicular body	CC	16	2	0.565368048620325	1	0.125
GO:0071889	14-3-3 protein binding	MF	16	2	0.565368048620325	1	0.125
GO:0006898	receptor-mediated endocytosis	BP	79	9	0.567627745130424	1	0.113924050632911
GO:0043583	ear development	BP	88	10	0.569171863626397	1	0.113636363636364
GO:0043523	regulation of neuron apoptotic process	BP	97	11	0.570741937707131	1	0.11340206185567
GO:0099173	postsynapse organization	BP	106	12	0.572323130834656	1	0.113207547169811
GO:0031112	positive regulation of microtubule polymerization or depolymerization	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0031116	positive regulation of microtubule polymerization	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0051797	regulation of hair follicle development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0072697	protein localization to cell cortex	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0070875	positive regulation of glycogen metabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0051639	actin filament network formation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0005979	regulation of glycogen biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0010962	regulation of glucan biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0019320	hexose catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0030813	positive regulation of nucleotide catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0033123	positive regulation of purine nucleotide catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0045821	positive regulation of glycolytic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0046365	monosaccharide catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0006670	sphingosine metabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0046519	sphingoid metabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0007094	mitotic spindle assembly checkpoint signaling	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0031577	spindle checkpoint signaling	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0033046	negative regulation of sister chromatid segregation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0033048	negative regulation of mitotic sister chromatid segregation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0071173	spindle assembly checkpoint signaling	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0071174	mitotic spindle checkpoint signaling	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1905819	negative regulation of chromosome separation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:2000816	negative regulation of mitotic sister chromatid separation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0033622	integrin activation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0048170	positive regulation of long-term neuronal synaptic plasticity	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0010960	magnesium ion homeostasis	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0051654	establishment of mitochondrion localization	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0002115	store-operated calcium entry	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0031958	nuclear receptor-mediated corticosteroid signaling pathway	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0006525	arginine metabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:2001212	regulation of vasculogenesis	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0098703	calcium ion import across plasma membrane	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1902656	calcium ion import into cytosol	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0021554	optic nerve development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0021794	thalamus development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0101023	vascular endothelial cell proliferation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1905562	regulation of vascular endothelial cell proliferation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0042455	ribonucleoside biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0030808	regulation of nucleotide biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1900371	regulation of purine nucleotide biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0032891	negative regulation of organic acid transport	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0097012	response to granulocyte macrophage colony-stimulating factor	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0044273	sulfur compound catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0048268	clathrin coat assembly	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0006308	DNA catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0046461	neutral lipid catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0046464	acylglycerol catabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1902931	negative regulation of alcohol biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0007212	G protein-coupled dopamine receptor signaling pathway	BP	7	1	0.575717413383655	1	0.142857142857143
GO:2000171	negative regulation of dendrite development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0030007	intracellular potassium ion homeostasis	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0043455	regulation of secondary metabolic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0048021	regulation of melanin biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1900376	regulation of secondary metabolite biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0010623	programmed cell death involved in cell development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0048635	negative regulation of muscle organ development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1901862	negative regulation of muscle tissue development	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0006312	mitotic recombination	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0006700	C21-steroid hormone biosynthetic process	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0021871	forebrain regionalization	BP	7	1	0.575717413383655	1	0.142857142857143
GO:1905207	regulation of cardiocyte differentiation	BP	7	1	0.575717413383655	1	0.142857142857143
GO:0060445	branching involved in salivary gland morphogenesis	BP	7	1	0.575717413383655	1	0.142857142857143
